CustomerID,VehicleID,VehicleMake,VehicleModel,VehicleYOM
Cust14014,Vehicle34900,Jeep,Grand Cherokee,2002
Cust14015,Vehicle21408,Toyota,Legacy,2001
Cust14016,Vehicle22461,Toyota,Corolla,2001
Cust14017,Vehicle36572,Chevrolet,Ultima,1997
Cust14018,Vehicle15189,Audi,Jetta,2007
Cust14019,Vehicle9462,Volkswagen,Passat,2001
Cust1402,Vehicle19697,Ford,Escape,2008
Cust14020,Vehicle21043,Jeep,A3,1998
Cust14022,Vehicle15414,Honda,Civic,2011
Cust14023,Vehicle19064,Accura,93,2000
Cust14025,Vehicle6413,Saab,TL,2004
Cust14026,Vehicle10505,Saab,Forrestor,2005
Cust14027,Vehicle25950,Nissan,Malibu,1996
Cust14028,Vehicle3333,Ford,Ultima,1997
Cust14029,Vehicle1894,Accura,MDX,2007
Cust1403,Vehicle13085,Mercedes,C300,2004
Cust14030,Vehicle35355,BMW,X5,2008
Cust14032,Vehicle25407,Ford,Civic,2004
Cust14033,Vehicle10917,BMW,Camry,2009
Cust14034,Vehicle36728,Suburu,Legacy,2001
Cust14035,Vehicle5056,Ford,MDX,2002
Cust14036,Vehicle25073,Saab,93,2002
Cust14037,Vehicle35364,Suburu,Pathfinder,2013
Cust14038,Vehicle11618,Mercedes,E400,2010
Cust1404,Vehicle19566,Audi,A5,2004
Cust14040,Vehicle4458,Toyota,Highlander,2008
Cust14041,Vehicle37489,Jeep,Wrangler,2008
Cust14043,Vehicle2115,Jeep,Passat,1999
Cust14044,Vehicle37913,Audi,A5,2004
Cust14045,Vehicle32978,Dodge,RAM,2004
Cust14046,Vehicle27728,Nissan,Passat,2013
Cust14047,Vehicle16610,Toyota,RAM,2011
Cust14048,Vehicle20831,Honda,TL,2012
Cust14049,Vehicle31129,Mercedes,E400,2014
Cust1405,Vehicle18811,Chevrolet,Silverado,2012
Cust14050,Vehicle12582,Jeep,Wrangler,2015
Cust14052,Vehicle1544,Honda,CRV,2006
Cust14053,Vehicle19443,BMW,CRV,2011
Cust14054,Vehicle32839,Jeep,Grand Cherokee,2004
Cust14055,Vehicle4022,BMW,X6,2007
Cust14056,Vehicle9934,Chevrolet,Malibu,2001
Cust14057,Vehicle2450,BMW,3 Series,2000
Cust14058,Vehicle15430,Honda,Corolla,2004
Cust14060,Vehicle28822,Chevrolet,Silverado,2004
Cust14061,Vehicle30488,Honda,Passat,2002
Cust14062,Vehicle39133,BMW,Maxima,1997
Cust14063,Vehicle39634,Mercedes,ML350,2009
Cust14065,Vehicle7816,Audi,Ultima,2006
Cust14067,Vehicle23868,Honda,Civic,2010
Cust14069,Vehicle23545,Jeep,F150,1996
Cust1407,Vehicle11519,Toyota,Corolla,1999
Cust14070,Vehicle22904,Toyota,Camry,2006
Cust14073,Vehicle22241,Saab,Malibu,1999
Cust14074,Vehicle10412,Jeep,95,2001
Cust14075,Vehicle36715,Nissan,Maxima,2009
Cust14076,Vehicle15505,Honda,Neon,2001
Cust14077,Vehicle36126,Jeep,X6,1996
Cust14078,Vehicle35066,Chevrolet,Tahoe,2008
Cust14079,Vehicle33254,Volkswagen,Tahoe,2013
Cust14080,Vehicle13063,Ford,F150,2009
Cust14081,Vehicle11105,Jeep,Legacy,2009
Cust14082,Vehicle9777,Accura,MDX,2001
Cust14083,Vehicle4910,Chevrolet,A3,2000
Cust14084,Vehicle21012,Mercedes,TL,2002
Cust14085,Vehicle6562,Dodge,RAM,2010
Cust1409,Vehicle3885,Chevrolet,Silverado,2001
Cust14090,Vehicle6222,Toyota,Camry,2010
Cust14091,Vehicle32359,Nissan,Jetta,2004
Cust14092,Vehicle21265,Saab,92x,2007
Cust14094,Vehicle8163,Dodge,Neon,2007
Cust14095,Vehicle7698,Dodge,Ultima,1999
Cust14096,Vehicle23332,Volkswagen,Highlander,1998
Cust14098,Vehicle35606,Dodge,RAM,1998
Cust1410,Vehicle33210,Ford,Escape,1995
Cust14100,Vehicle13233,Mercedes,ML350,2010
Cust14101,Vehicle22894,Chevrolet,Tahoe,2013
Cust14102,Vehicle2104,Suburu,Impreza,2012
Cust14103,Vehicle21080,Nissan,A3,2014
Cust14104,Vehicle9710,Saab,92x,2006
Cust14105,Vehicle7654,Suburu,Pathfinder,2000
Cust14107,Vehicle39236,BMW,M5,2010
Cust14108,Vehicle26261,Suburu,X6,1999
Cust14109,Vehicle4956,Nissan,Maxima,2000
Cust14110,Vehicle21021,Accura,RSX,2003
Cust14111,Vehicle5619,Honda,Civic,1999
Cust14112,Vehicle26769,Toyota,Wrangler,2005
Cust14113,Vehicle12756,Accura,MDX,2006
Cust14115,Vehicle24564,BMW,Neon,2010
Cust14116,Vehicle11345,Nissan,Ultima,1999
Cust14118,Vehicle14173,Saab,92x,2008
Cust14119,Vehicle28857,Accura,Malibu,2012
Cust1412,Vehicle25671,BMW,3 Series,2005
Cust14120,Vehicle8740,Ford,Malibu,2015
Cust14121,Vehicle2303,Ford,Escape,2003
Cust14122,Vehicle32214,Saab,93,2013
Cust14123,Vehicle17975,Mercedes,C300,2012
Cust14124,Vehicle13733,Saab,93,2005
Cust14128,Vehicle27463,Mercedes,E400,2008
Cust14129,Vehicle9401,Dodge,RAM,2001
Cust1413,Vehicle6799,Chevrolet,Tahoe,2008
Cust14130,Vehicle3293,Suburu,Forrestor,1998
Cust14131,Vehicle38722,Mercedes,RSX,2012
Cust14134,Vehicle15103,Suburu,Forrestor,2011
Cust14136,Vehicle14837,Nissan,MDX,2001
Cust14139,Vehicle10139,BMW,A3,2011
Cust14140,Vehicle37911,Suburu,Maxima,2000
Cust14141,Vehicle4643,Dodge,92x,2001
Cust14142,Vehicle29885,Jeep,92x,2007
Cust14143,Vehicle1784,Nissan,Maxima,1998
Cust14144,Vehicle24880,Mercedes,Malibu,2010
Cust14145,Vehicle39716,Saab,Wrangler,2004
Cust14146,Vehicle16307,Accura,TL,2011
Cust14148,Vehicle38906,Nissan,A3,2013
Cust14149,Vehicle38622,Saab,Neon,2003
Cust1415,Vehicle31666,Dodge,RAM,1997
Cust14151,Vehicle16098,Dodge,RAM,2000
Cust14152,Vehicle9017,Toyota,Camry,2006
Cust14153,Vehicle2454,Dodge,F150,2010
Cust14154,Vehicle35639,BMW,MDX,1997
Cust14156,Vehicle23426,Nissan,Corolla,2007
Cust14157,Vehicle23570,Nissan,Legacy,2009
Cust14159,Vehicle7230,Suburu,Legacy,1997
Cust1416,Vehicle30308,Suburu,Legacy,1999
Cust14160,Vehicle1487,Toyota,Forrestor,1998
Cust14161,Vehicle18304,Ford,3 Series,2008
Cust14167,Vehicle27670,Ford,Fusion,2010
Cust14168,Vehicle25801,Dodge,Wrangler,2009
Cust14169,Vehicle35786,Saab,Fusion,1995
Cust1417,Vehicle13750,Mercedes,ML350,2005
Cust14170,Vehicle38432,Mercedes,Tahoe,1995
Cust14171,Vehicle14515,BMW,Pathfinder,2013
Cust14172,Vehicle5685,Jeep,Wrangler,2013
Cust14173,Vehicle29101,Toyota,Camry,2001
Cust14174,Vehicle9141,Suburu,Impreza,2006
Cust14176,Vehicle21450,Volkswagen,Jetta,2004
Cust14177,Vehicle35093,Dodge,Neon,2003
Cust14178,Vehicle36879,Audi,TL,2014
Cust14179,Vehicle16127,Chevrolet,Malibu,2000
Cust14180,Vehicle5341,BMW,Tahoe,2009
Cust14181,Vehicle5153,Saab,95,2002
Cust14182,Vehicle32804,Chevrolet,Tahoe,2005
Cust14183,Vehicle8672,Jeep,M5,1995
Cust14184,Vehicle39781,Ford,95,2009
Cust14185,Vehicle19446,Honda,CRV,1996
Cust14187,Vehicle34086,Saab,92x,2008
Cust14189,Vehicle39176,Suburu,Legacy,2010
Cust14190,Vehicle7425,Saab,93,2002
Cust14191,Vehicle38818,Nissan,Pathfinder,2006
Cust14192,Vehicle38332,Accura,Forrestor,1999
Cust14193,Vehicle37274,Accura,MDX,1999
Cust14194,Vehicle1433,Chevrolet,RAM,2012
Cust14196,Vehicle33136,Volkswagen,Jetta,2004
Cust14197,Vehicle4535,Ford,F150,2012
Cust14198,Vehicle8562,Mercedes,A3,1997
Cust14200,Vehicle35868,Nissan,X6,2010
Cust14202,Vehicle20541,Dodge,A3,2008
Cust14203,Vehicle17003,Toyota,Maxima,2013
Cust14204,Vehicle13470,Nissan,Maxima,1999
Cust14206,Vehicle27137,Dodge,Neon,1996
Cust14208,Vehicle23537,Nissan,Maxima,1999
Cust14209,Vehicle4014,Saab,Civic,1999
Cust1421,Vehicle19889,Volkswagen,Jetta,1996
Cust14211,Vehicle33444,Audi,Highlander,2011
Cust14213,Vehicle5028,Accura,Accord,2007
Cust14214,Vehicle18580,Dodge,RAM,2006
Cust14215,Vehicle15959,Ford,Pathfinder,2009
Cust14216,Vehicle22988,Saab,Tahoe,2000
Cust14217,Vehicle15953,Saab,93,1999
Cust14219,Vehicle37817,BMW,F150,2014
Cust1422,Vehicle26634,Toyota,Camry,1995
Cust14220,Vehicle36065,Accura,Wrangler,1998
Cust14222,Vehicle29123,Ford,Fusion,2008
Cust14223,Vehicle34639,Nissan,RAM,1999
Cust14224,Vehicle15968,Honda,Civic,2008
Cust14226,Vehicle24335,Volkswagen,Passat,1996
Cust14227,Vehicle14549,Accura,Legacy,2011
Cust14228,Vehicle21914,Chevrolet,Tahoe,1999
Cust14229,Vehicle15118,BMW,Legacy,2001
Cust1423,Vehicle25288,Toyota,Corolla,2012
Cust14230,Vehicle14756,Volkswagen,Jetta,2013
Cust14231,Vehicle2505,Chevrolet,Impreza,2010
Cust14232,Vehicle5019,Volkswagen,Civic,2007
Cust14233,Vehicle35349,Saab,Grand Cherokee,2011
Cust14235,Vehicle26976,Honda,Neon,1996
Cust14236,Vehicle30266,Audi,A5,2009
Cust14237,Vehicle4349,Nissan,Pathfinder,2007
Cust1424,Vehicle34743,Ford,Fusion,2004
Cust14240,Vehicle31647,Honda,M5,2003
Cust14241,Vehicle15468,Chevrolet,Grand Cherokee,1997
Cust14242,Vehicle16280,Ford,F150,1999
Cust14243,Vehicle27496,Dodge,Neon,2008
Cust14244,Vehicle34655,BMW,Legacy,2010
Cust14245,Vehicle31461,Audi,A3,2005
Cust14246,Vehicle20027,Audi,92x,1999
Cust14247,Vehicle33997,Honda,Civic,2008
Cust14249,Vehicle31529,Dodge,A5,2015
Cust1425,Vehicle28195,Suburu,Forrestor,2000
Cust14250,Vehicle32869,Audi,A3,1996
Cust14253,Vehicle38135,Chevrolet,A3,2009
Cust14254,Vehicle37932,Honda,CRV,2009
Cust14255,Vehicle26590,Jeep,F150,2009
Cust14258,Vehicle20624,Mercedes,C300,2010
Cust14259,Vehicle18425,Dodge,Neon,1995
Cust14260,Vehicle21918,Ford,Jetta,2011
Cust14261,Vehicle37915,Suburu,Impreza,2014
Cust14265,Vehicle24289,Mercedes,C300,2010
Cust14266,Vehicle9930,Chevrolet,Malibu,2012
Cust14268,Vehicle7413,Ford,Escape,2010
Cust14269,Vehicle39319,Ford,X6,2015
Cust1427,Vehicle7223,BMW,X5,2013
Cust14270,Vehicle4941,Accura,RSX,2010
Cust14273,Vehicle2082,Saab,92x,1998
Cust14275,Vehicle2512,Ford,F150,2001
Cust14276,Vehicle14732,Jeep,Forrestor,2005
Cust14277,Vehicle30254,Chevrolet,CRV,2002
Cust14278,Vehicle6889,Nissan,Maxima,2001
Cust1428,Vehicle7457,Nissan,Maxima,2011
Cust14280,Vehicle20564,Nissan,A3,2004
Cust14282,Vehicle17502,Suburu,Escape,2012
Cust14283,Vehicle13791,Jeep,Grand Cherokee,2012
Cust14284,Vehicle17243,Accura,TL,2000
Cust14285,Vehicle35413,BMW,X5,2007
Cust14286,Vehicle34461,Jeep,Grand Cherokee,2005
Cust14287,Vehicle32227,Chevrolet,F150,1995
Cust14288,Vehicle9304,Honda,Civic,2010
Cust1429,Vehicle7384,Mercedes,ML350,2008
Cust14290,Vehicle11011,Suburu,Passat,2004
Cust14291,Vehicle15345,Chevrolet,Malibu,2013
Cust14292,Vehicle37115,Ford,Escape,2012
Cust14293,Vehicle4682,Jeep,Civic,2001
Cust14294,Vehicle29474,Audi,E400,2010
Cust14295,Vehicle9896,BMW,M5,2006
Cust14296,Vehicle3106,BMW,Corolla,1995
Cust14297,Vehicle32107,Nissan,TL,2014
Cust14298,Vehicle35815,BMW,M5,2003
Cust14299,Vehicle38604,Saab,92x,2012
Cust1430,Vehicle20876,Nissan,Maxima,2014
Cust14300,Vehicle4953,Suburu,Forrestor,2003
Cust14302,Vehicle31172,Honda,ML350,2009
Cust14303,Vehicle38149,Audi,X5,2005
Cust14304,Vehicle17015,Honda,ML350,2002
Cust14305,Vehicle32654,Suburu,Forrestor,2004
Cust14306,Vehicle15920,Mercedes,ML350,1999
Cust14307,Vehicle19941,Volkswagen,Escape,2008
Cust14308,Vehicle33852,Nissan,Maxima,2006
Cust14309,Vehicle7976,Suburu,92x,2013
Cust1431,Vehicle5326,Dodge,Neon,2001
Cust14310,Vehicle13415,Nissan,Maxima,2010
Cust14311,Vehicle17434,Volkswagen,Camry,2008
Cust14312,Vehicle31774,Saab,92x,1996
Cust14313,Vehicle17207,Saab,Silverado,1998
Cust14314,Vehicle9854,Mercedes,Passat,2004
Cust14315,Vehicle13790,Suburu,ML350,2001
Cust14317,Vehicle13042,Dodge,Neon,2013
Cust14318,Vehicle14191,Toyota,Camry,2014
Cust14319,Vehicle36510,Chevrolet,Silverado,1998
Cust1432,Vehicle32618,Saab,92x,2005
Cust14320,Vehicle15874,Saab,93,2015
Cust14321,Vehicle2151,BMW,RAM,2012
Cust14322,Vehicle31938,Volkswagen,Passat,1998
Cust14323,Vehicle23706,Suburu,X5,2009
Cust14324,Vehicle21561,Suburu,MDX,2005
Cust14326,Vehicle37826,Nissan,Civic,1998
Cust14327,Vehicle7867,Saab,F150,1997
Cust14328,Vehicle5037,Volkswagen,Passat,2006
Cust14330,Vehicle26929,BMW,M5,2006
Cust14331,Vehicle6825,Ford,Escape,2007
Cust14333,Vehicle19188,Mercedes,Civic,2011
Cust14334,Vehicle8210,Chevrolet,Silverado,2004
Cust14335,Vehicle17117,Audi,93,1997
Cust14337,Vehicle29971,Chevrolet,95,1999
Cust14338,Vehicle16148,Honda,Neon,1997
Cust14339,Vehicle32030,Toyota,M5,2000
Cust1434,Vehicle39418,Dodge,RAM,1999
Cust14340,Vehicle21218,Mercedes,Jetta,2008
Cust14341,Vehicle23260,Dodge,Pathfinder,2006
Cust14342,Vehicle8456,Volkswagen,Jetta,2010
Cust14343,Vehicle20382,Nissan,Maxima,1997
Cust14344,Vehicle12354,Volkswagen,Passat,1998
Cust14345,Vehicle28396,Saab,93,1997
Cust14346,Vehicle24192,BMW,A3,2014
Cust14347,Vehicle9851,Ford,95,1999
Cust14348,Vehicle33728,Volkswagen,E400,1996
Cust14349,Vehicle8714,Jeep,Tahoe,2001
Cust14350,Vehicle39787,Dodge,A3,2000
Cust14351,Vehicle38503,Audi,A5,2004
Cust14352,Vehicle18156,Dodge,Passat,2000
Cust14353,Vehicle23883,Ford,Civic,2011
Cust14355,Vehicle2893,Jeep,Grand Cherokee,2011
Cust14356,Vehicle1870,Accura,E400,2006
Cust14357,Vehicle24830,Ford,F150,2004
Cust14358,Vehicle39747,Saab,F150,1998
Cust14359,Vehicle25675,Accura,A5,1996
Cust14360,Vehicle38882,BMW,X6,2010
Cust14361,Vehicle26550,Saab,95,1995
Cust14362,Vehicle31719,BMW,F150,2004
Cust14363,Vehicle25542,Honda,E400,2000
Cust14364,Vehicle12400,Mercedes,Civic,2014
Cust14365,Vehicle29226,Chevrolet,Civic,2011
Cust14367,Vehicle10117,Ford,Escape,2004
Cust14368,Vehicle34949,Ford,Escape,2005
Cust14369,Vehicle5980,Audi,Jetta,2007
Cust1437,Vehicle3545,Suburu,Legacy,1997
Cust14370,Vehicle19903,Ford,F150,2004
Cust14372,Vehicle11240,Chevrolet,Tahoe,2010
Cust14374,Vehicle18526,Mercedes,Forrestor,1999
Cust14375,Vehicle9548,Suburu,Forrestor,2009
Cust14376,Vehicle26888,Chevrolet,Jetta,1996
Cust14377,Vehicle17814,BMW,Legacy,2000
Cust14378,Vehicle38629,Volkswagen,Camry,2007
Cust1438,Vehicle37232,Mercedes,ML350,2005
Cust14380,Vehicle23729,Dodge,92x,2009
Cust14381,Vehicle17265,Nissan,Maxima,2007
Cust14382,Vehicle3534,Jeep,92x,2009
Cust14383,Vehicle20387,Toyota,Wrangler,2014
Cust14385,Vehicle5023,BMW,A3,2005
Cust14386,Vehicle14774,Ford,Fusion,2006
Cust14387,Vehicle11311,Honda,Pathfinder,2005
Cust14388,Vehicle1792,BMW,Wrangler,1996
Cust14389,Vehicle23603,Mercedes,E400,2004
Cust1439,Vehicle8564,Audi,A5,2004
Cust14391,Vehicle6593,Saab,Jetta,2009
Cust14392,Vehicle19626,Accura,MDX,2000
Cust14393,Vehicle10636,BMW,Fusion,2011
Cust14394,Vehicle28143,Volkswagen,Passat,1996
Cust14397,Vehicle19683,Chevrolet,A5,2000
Cust14398,Vehicle10554,Nissan,Maxima,1999
Cust14399,Vehicle19657,Nissan,Corolla,1999
Cust1440,Vehicle8242,Nissan,Pathfinder,2010
Cust14400,Vehicle22369,BMW,X6,2015
Cust14401,Vehicle28263,Mercedes,E400,2005
Cust14402,Vehicle35055,Chevrolet,A5,1999
Cust14404,Vehicle25722,Ford,F150,1996
Cust14405,Vehicle27540,Nissan,Maxima,2000
Cust14408,Vehicle33188,BMW,Silverado,2012
Cust14409,Vehicle3490,Dodge,RAM,2000
Cust1441,Vehicle6816,Dodge,Neon,2006
Cust14410,Vehicle28134,BMW,Grand Cherokee,1999
Cust14411,Vehicle36529,Ford,F150,2004
Cust14412,Vehicle19009,Saab,Maxima,1998
Cust14413,Vehicle6819,Chevrolet,Silverado,2003
Cust14414,Vehicle36629,Accura,Civic,2008
Cust14415,Vehicle3080,Mercedes,Impreza,1999
Cust14416,Vehicle1964,Jeep,Wrangler,1995
Cust14417,Vehicle17487,Dodge,X6,2007
Cust14419,Vehicle14616,Toyota,Camry,2007
Cust14421,Vehicle31945,Toyota,Highlander,2011
Cust14422,Vehicle16136,Suburu,Forrestor,2006
Cust14423,Vehicle10876,Audi,RAM,2003
Cust14424,Vehicle26646,Audi,A5,1997
Cust14427,Vehicle20276,Honda,Grand Cherokee,2001
Cust14428,Vehicle16568,Volkswagen,Passat,1996
Cust14429,Vehicle34123,Chevrolet,Tahoe,2008
Cust14430,Vehicle37901,Suburu,Civic,2011
Cust14431,Vehicle31383,BMW,Ultima,2006
Cust14432,Vehicle7460,Toyota,M5,2014
Cust14433,Vehicle21186,Jeep,Grand Cherokee,2012
Cust14435,Vehicle27437,Dodge,Maxima,2012
Cust14436,Vehicle32577,Mercedes,RSX,2012
Cust14437,Vehicle17553,Accura,E400,2011
Cust14438,Vehicle4566,Nissan,Impreza,2014
Cust14439,Vehicle34195,Nissan,Pathfinder,2012
Cust1444,Vehicle29535,Jeep,Grand Cherokee,2002
Cust14440,Vehicle22652,Audi,A5,2011
Cust14441,Vehicle21971,Chevrolet,Tahoe,2013
Cust14442,Vehicle20078,Toyota,Camry,2011
Cust14443,Vehicle7146,Toyota,Camry,2011
Cust14444,Vehicle25484,Chevrolet,92x,1996
Cust14445,Vehicle1724,Chevrolet,Tahoe,1995
Cust14448,Vehicle33780,Nissan,Pathfinder,2010
Cust14449,Vehicle24598,Nissan,A3,2007
Cust1445,Vehicle19790,Dodge,Neon,2014
Cust14450,Vehicle8853,Saab,95,2001
Cust14451,Vehicle29562,Chevrolet,95,2003
Cust14452,Vehicle34479,Toyota,TL,2010
Cust14453,Vehicle29774,Toyota,Highlander,2009
Cust14454,Vehicle39136,Volkswagen,Maxima,2012
Cust14455,Vehicle17642,Volkswagen,Jetta,2013
Cust14457,Vehicle23618,Chevrolet,Malibu,2012
Cust14458,Vehicle11002,BMW,3 Series,2015
Cust14459,Vehicle9597,BMW,TL,2014
Cust1446,Vehicle36307,Chevrolet,Silverado,1999
Cust14460,Vehicle27685,Nissan,Pathfinder,2014
Cust14461,Vehicle5504,Honda,Pathfinder,2014
Cust14462,Vehicle8259,Suburu,Impreza,2012
Cust14463,Vehicle37929,Ford,Impreza,2011
Cust14464,Vehicle1707,Accura,MDX,1999
Cust14465,Vehicle27344,Accura,RSX,1998
Cust14469,Vehicle25688,Jeep,Wrangler,2006
Cust1447,Vehicle25682,Jeep,Wrangler,2005
Cust14471,Vehicle24068,Saab,Neon,2009
Cust14474,Vehicle25550,Nissan,Corolla,2003
Cust14475,Vehicle10429,Nissan,Corolla,2002
Cust14476,Vehicle21491,BMW,3 Series,2011
Cust14477,Vehicle17415,BMW,3 Series,2011
Cust1448,Vehicle3064,Chevrolet,Malibu,2009
Cust14480,Vehicle10488,Audi,95,2003
Cust14481,Vehicle23974,Saab,95,2000
Cust14482,Vehicle9336,Suburu,Legacy,2000
Cust14483,Vehicle25981,Suburu,Impreza,2000
Cust14485,Vehicle38968,Toyota,Corolla,2008
Cust14486,Vehicle32561,BMW,Forrestor,2010
Cust14487,Vehicle5395,BMW,M5,2010
Cust14488,Vehicle19156,Dodge,95,2010
Cust14489,Vehicle8231,Saab,95,2013
Cust1449,Vehicle39473,Dodge,Neon,2013
Cust14490,Vehicle37003,Saab,E400,2003
Cust14491,Vehicle1659,Saab,E400,2003
Cust14492,Vehicle7893,Audi,Highlander,2012
Cust14493,Vehicle34802,Toyota,A3,2010
Cust14494,Vehicle18545,Accura,MDX,2002
Cust14495,Vehicle2247,Accura,MDX,2001
Cust14496,Vehicle16249,Honda,Tahoe,2009
Cust14497,Vehicle18977,Honda,Civic,2003
Cust14498,Vehicle36595,Toyota,Passat,1996
Cust14499,Vehicle38773,Volkswagen,Highlander,1998
Cust1450,Vehicle5548,BMW,X6,2007
Cust14500,Vehicle6952,BMW,C300,2000
Cust14501,Vehicle25784,BMW,3 Series,1996
Cust14502,Vehicle7350,Chevrolet,Pathfinder,1995
Cust14503,Vehicle21365,Nissan,Pathfinder,1998
Cust14504,Vehicle14314,Toyota,M5,2010
Cust14505,Vehicle17107,Toyota,Camry,2010
Cust14506,Vehicle4578,Nissan,Pathfinder,2001
Cust14508,Vehicle25302,Nissan,Pathfinder,1999
Cust14509,Vehicle3212,Nissan,Pathfinder,1999
Cust1451,Vehicle4647,Toyota,Camry,2012
Cust14511,Vehicle13810,Ford,F150,2009
Cust14512,Vehicle10984,Suburu,Forrestor,2001
Cust14513,Vehicle11778,Chevrolet,Silverado,2000
Cust14514,Vehicle38105,Honda,CRV,2012
Cust14515,Vehicle29524,Honda,Grand Cherokee,2013
Cust14516,Vehicle37664,Chevrolet,CRV,2012
Cust14517,Vehicle31551,Chevrolet,Silverado,2013
Cust14518,Vehicle5681,Saab,92x,2007
Cust14519,Vehicle13079,Saab,92x,2007
Cust14520,Vehicle5111,Ford,Wrangler,2001
Cust14521,Vehicle24994,Ford,Escape,2000
Cust14523,Vehicle22471,Honda,Accord,2006
Cust14525,Vehicle29975,BMW,M5,2012
Cust14526,Vehicle28597,Dodge,X6,1996
Cust14527,Vehicle5828,BMW,Neon,1997
Cust14528,Vehicle10811,Audi,Maxima,1997
Cust1453,Vehicle38158,Audi,A3,1997
Cust14531,Vehicle9549,Ford,F150,2008
Cust14533,Vehicle13524,Volkswagen,Jetta,1999
Cust14534,Vehicle16032,Mercedes,TL,2003
Cust14535,Vehicle25010,Mercedes,C300,2003
Cust14536,Vehicle20062,Saab,93,2006
Cust14540,Vehicle9182,Chevrolet,Malibu,2001
Cust14543,Vehicle4309,Honda,Civic,2005
Cust14545,Vehicle2799,Saab,95,2003
Cust14546,Vehicle22487,Accura,Tahoe,2006
Cust14549,Vehicle11611,Dodge,RAM,2000
Cust1455,Vehicle36417,Chevrolet,Malibu,2011
Cust14550,Vehicle9954,Nissan,E400,1997
Cust14552,Vehicle21519,Volkswagen,Jetta,2005
Cust14553,Vehicle7002,Volkswagen,Jetta,2004
Cust14554,Vehicle4303,Suburu,Legacy,2009
Cust14555,Vehicle13552,Suburu,Legacy,2008
Cust14556,Vehicle12238,Ford,Wrangler,2010
Cust14558,Vehicle24589,Suburu,Impreza,2015
Cust1456,Vehicle21900,Ford,Escape,2007
Cust14561,Vehicle25274,Dodge,Malibu,2012
Cust14562,Vehicle4431,Saab,93,1997
Cust14563,Vehicle37538,Saab,93,1997
Cust14564,Vehicle34482,Chevrolet,Tahoe,2009
Cust14566,Vehicle15377,Ford,Jetta,2009
Cust14567,Vehicle9821,Ford,Jetta,2010
Cust14568,Vehicle23199,Mercedes,ML350,2004
Cust14569,Vehicle12256,Volkswagen,ML350,2005
Cust1457,Vehicle12775,Dodge,Neon,2003
Cust14571,Vehicle20973,Toyota,Passat,1996
Cust14572,Vehicle3565,Saab,Civic,1999
Cust14573,Vehicle39423,Saab,Civic,1999
Cust14576,Vehicle7318,Ford,F150,2006
Cust14579,Vehicle35720,Chevrolet,Malibu,2004
Cust1458,Vehicle30813,Volkswagen,Passat,2011
Cust14580,Vehicle34335,Jeep,Grand Cherokee,2013
Cust14581,Vehicle34673,Jeep,Grand Cherokee,2013
Cust14582,Vehicle37845,Toyota,Corolla,2007
Cust14583,Vehicle21305,Toyota,Highlander,2008
Cust14584,Vehicle2986,Dodge,Neon,2011
Cust14585,Vehicle26047,Chevrolet,Malibu,2007
Cust14586,Vehicle26170,Toyota,Corolla,2004
Cust14587,Vehicle18068,Toyota,Corolla,2004
Cust14588,Vehicle19615,Volkswagen,Passat,1998
Cust1459,Vehicle36176,Jeep,Wrangler,1997
Cust14590,Vehicle1542,Volkswagen,Jetta,2007
Cust14592,Vehicle32901,BMW,X5,2001
Cust14593,Vehicle14779,BMW,X5,1999
Cust14594,Vehicle17880,Saab,X6,2006
Cust14595,Vehicle26096,BMW,93,2006
Cust14596,Vehicle30331,Honda,Accord,2006
Cust14597,Vehicle36586,Honda,Accord,2004
Cust14599,Vehicle24111,Suburu,Camry,2002
Cust14600,Vehicle39202,Dodge,Fusion,2015
Cust14602,Vehicle27835,Ford,3 Series,2000
Cust14603,Vehicle5292,Ford,3 Series,2007
Cust14604,Vehicle12137,Chevrolet,Passat,1999
Cust14606,Vehicle10587,Volkswagen,Passat,1995
Cust14607,Vehicle21983,Volkswagen,Passat,1995
Cust14608,Vehicle2416,BMW,Escape,2010
Cust14610,Vehicle21512,Chevrolet,Escape,2012
Cust14611,Vehicle14558,Ford,Silverado,2008
Cust14612,Vehicle20646,Dodge,RAM,1998
Cust14613,Vehicle30207,Dodge,RAM,2000
Cust14614,Vehicle8039,BMW,X5,2000
Cust14615,Vehicle20471,BMW,X5,1999
Cust14616,Vehicle27184,Ford,Jetta,2002
Cust14617,Vehicle24405,Volkswagen,Jetta,2003
Cust14618,Vehicle4515,Dodge,RAM,2009
Cust14619,Vehicle17432,Chevrolet,Tahoe,2007
Cust1462,Vehicle9456,Honda,Accord,2001
Cust14620,Vehicle10884,Volkswagen,Pathfinder,2012
Cust14621,Vehicle11933,Volkswagen,Pathfinder,2012
Cust14623,Vehicle23543,Toyota,Corolla,2011
Cust14625,Vehicle27929,BMW,3 Series,2004
Cust14626,Vehicle38403,Nissan,Escape,2015
Cust14627,Vehicle20628,Nissan,Escape,2015
Cust14628,Vehicle28783,BMW,X5,2013
Cust14629,Vehicle12541,Jeep,Wrangler,2011
Cust1463,Vehicle5946,Suburu,Impreza,2013
Cust14631,Vehicle8596,Toyota,M5,1998
Cust14633,Vehicle36540,BMW,X5,1995
Cust14635,Vehicle4193,Dodge,RAM,2005
Cust14637,Vehicle33843,Jeep,Forrestor,2001
Cust14638,Vehicle12921,Nissan,Pathfinder,2013
Cust14639,Vehicle33479,Chevrolet,Silverado,2013
Cust14640,Vehicle14400,Dodge,MDX,2011
